Country,Region,Status,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Adult_mortality_cat,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,GDP_per_capita_cat,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Schooling_cat,Life_expectancy
Suriname,South America,Developing,2006,22.9,25.7,192.5215,Medio,4.57,84,16,25.9,84,84,0.81,7896,Medio,0.51,3.5,3.4,7.7,Medio,69.2
Suriname,South America,Developing,2007,22.2,25,187.5935,Medio,4.69,84,16,25.9,84,84,0.75,8204,Medio,0.51,3.5,3.4,7.7,Medio,69.6
Suriname,South America,Developing,2008,21.7,24.4,184.945,Medio,4.82,84,16,26,85,85,0.71,8445,Alto,0.52,3.5,3.4,7.7,Medio,69.9
Suriname,South America,Developing,2009,21.1,23.7,182.2965,Medio,4.93,87,16,26.1,85,87,0.66,8600,Alto,0.52,3.5,3.4,7.7,Medio,70.2
Suriname,South America,Developing,2010,20.6,23.1,179.6485,Medio,5.27,86,16,26.1,94,96,0.66,8942,Alto,0.53,3.5,3.4,7.7,Medio,70.5
Suriname,South America,Developing,2011,20.1,22.5,177,Medio,5.69,86,16,26.2,83,86,0.6,9358,Alto,0.54,3.5,3.4,7.8,Medio,70.7
Suriname,South America,Developing,2012,19.6,22,174.3515,Medio,5.79,84,17,26.3,79,84,0.58,9502,Alto,0.54,3.5,3.4,7.9,Medio,70.9
Suriname,South America,Developing,2013,19.1,21.4,172.944,Medio,5.84,86,15,26.3,78,86,0.54,9673,Alto,0.55,3.5,3.5,8.1,Medio,71
Suriname,South America,Developing,2014,18.6,20.9,171.5365,Medio,5.39,85,15,26.4,76,85,0.51,9593,Alto,0.55,3.5,3.5,8.2,Medio,71.1
Suriname,South America,Developing,2015,18.2,20.3,170.129,Medio,4.75,89,21,26.5,78,89,0.47,9168,Alto,0.56,3.5,3.5,8.4,Medio,71.2
Sweden,European Union,Developed,2000,3.4,4.1,71.72,Bajo,6.2,60,94,25.1,99,99,0.08,41117,Alto,8.87,1.4,1.3,11.4,Alto,79.6
Sweden,European Union,Developed,2001,3.4,4.1,71.28,Bajo,6.5,60,94,25.2,99,99,0.08,41601,Alto,8.9,1.3,1.3,11.5,Alto,79.8
Sweden,European Union,Developed,2002,3.3,4,68.96,Bajo,6.88,60,94,25.3,99,99,0.08,42377,Alto,8.92,1.3,1.3,11.6,Alto,79.8
Sweden,European Union,Developed,2003,3.2,3.9,67.2,Bajo,6.88,60,95,25.4,99,99,0.08,43195,Alto,8.96,1.3,1.3,11.8,Alto,80.1
Sweden,European Union,Developed,2004,3.1,3.7,66.1935,Bajo,6.51,60,95,25.4,99,99,0.08,44891,Alto,8.99,1.3,1.3,12.3,Alto,80.5
Sweden,European Union,Developed,2005,3,3.6,65.34,Bajo,6.53,60,95,25.5,98,98,0.08,45990,Alto,9.03,1.3,1.3,12.4,Alto,80.5
Sweden,European Union,Developed,2006,2.8,3.4,63.6035,Bajo,6.81,60,95,25.6,98,98,0.08,47865,Alto,9.08,1.3,1.3,12.4,Alto,80.7
Sweden,European Union,Developed,2007,2.7,3.3,62.5915,Bajo,6.98,60,95,25.6,98,98,0.08,49145,Alto,9.15,1.3,1.3,12.5,Alto,80.9
Sweden,European Union,Developed,2008,2.6,3.2,61.6405,Bajo,7.02,61,94,25.7,98,98,0.08,48544,Alto,9.22,1.3,1.3,12.2,Alto,81.1
Sweden,European Union,Developed,2009,2.6,3.1,60.608,Bajo,7.31,59,95,25.7,98,98,0.08,46043,Alto,9.3,1.3,1.3,12.2,Alto,81.4
Sweden,European Union,Developed,2010,2.5,3.1,57.492,Bajo,7.38,61,94,25.8,98,98,0.08,48370,Alto,9.38,1.3,1.3,12.3,Alto,81.5
Sweden,European Union,Developed,2011,2.5,3,57.197,Bajo,7.31,62,95,25.8,98,98,0.08,49540,Alto,9.45,1.4,1.3,12.4,Alto,81.8
Sweden,European Union,Developed,2012,2.4,3,55.8855,Bajo,7.23,53,95,25.9,98,98,0.08,48886,Alto,9.52,1.4,1.3,12.4,Alto,81.7
Sweden,European Union,Developed,2013,2.4,2.9,55.5025,Bajo,7.32,67,95,25.9,98,98,0.08,49049,Alto,9.6,1.4,1.3,12.2,Alto,82
Sweden,European Union,Developed,2014,2.4,2.9,54.481,Bajo,7.2,67,95,26,97,98,0.08,49855,Alto,9.7,1.5,1.3,12.3,Alto,82.3
Sweden,European Union,Developed,2015,2.3,2.9,53.4415,Bajo,7.13,67,95,26,98,98,0.08,51545,Alto,9.8,1.5,1.4,12.4,Alto,82.2
Switzerland,Rest of Europe,Developed,2000,4.7,5.6,76.677,Bajo,11.26,88,71,24.8,95,93,0.09,74013,Alto,7.18,0.7,0.5,11.4,Alto,79.7
Switzerland,Rest of Europe,Developed,2001,4.6,5.5,73.0875,Bajo,11.12,88,71,24.8,95,93,0.1,74705,Alto,7.23,0.7,0.5,11.6,Alto,80.2
Switzerland,Rest of Europe,Developed,2002,4.5,5.4,71.8885,Bajo,10.85,88,71,24.9,95,93,0.1,74138,Alto,7.28,0.6,0.5,11.7,Alto,80.4
Switzerland,Rest of Europe,Developed,2003,4.5,5.3,70.293,Bajo,10.82,88,71,24.9,95,93,0.1,73556,Alto,7.34,0.6,0.5,11.8,Alto,80.5
Switzerland,Rest of Europe,Developed,2004,4.4,5.2,67.614,Bajo,10.54,88,71,24.9,95,93,0.09,75113,Alto,7.39,0.6,0.4,11.9,Alto,81.1
Switzerland,Rest of Europe,Developed,2005,4.3,5.1,65.1225,Bajo,10.15,88,71,25,94,94,0.08,76785,Alto,7.44,0.6,0.4,12,Alto,81.2
Switzerland,Rest of Europe,Developed,2006,4.2,4.9,63.2435,Bajo,10.24,88,71,25,94,94,0.08,79368,Alto,7.48,0.6,0.4,12.3,Alto,81.5
Switzerland,Rest of Europe,Developed,2007,4.1,4.8,62.047,Bajo,10.44,88,71,25,94,94,0.07,81805,Alto,7.55,0.5,0.4,12.6,Alto,81.7
Switzerland,Rest of Europe,Developed,2008,4,4.7,59.218,Bajo,10.29,88,83,25,96,95,0.07,82998,Alto,7.65,0.5,0.4,12.9,Alto,82
Switzerland,Rest of Europe,Developed,2009,4,4.6,59.034,Bajo,10.15,88,83,25.1,96,95,0.06,80262,Alto,7.74,0.5,0.4,13.3,Alto,82
Switzerland,Rest of Europe,Developed,2010,3.9,4.6,56.9105,Bajo,10.01,88,83,25.1,96,95,0.06,82027,Alto,7.82,0.5,0.4,13.3,Alto,82.2
Switzerland,Rest of Europe,Developed,2011,3.9,4.5,54.1965,Bajo,9.99,88,86,25.1,96,96,0.06,82678,Alto,7.91,0.5,0.3,13.3,Alto,82.7
Switzerland,Rest of Europe,Developed,2012,3.8,4.4,53.4515,Bajo,9.87,88,86,25.1,96,96,0.06,82800,Alto,8,0.5,0.3,13.4,Alto,82.7
Switzerland,Rest of Europe,Developed,2013,3.8,4.4,52.8665,Bajo,9.74,88,86,25.1,96,96,0.05,83345,Alto,8.09,0.4,0.3,13.4,Alto,82.8
Switzerland,Rest of Europe,Developed,2014,3.8,4.3,49.998,Bajo,9.62,88,87,25.1,96,96,0.05,84348,Alto,8.19,0.4,0.3,13.4,Alto,83.2
Switzerland,Rest of Europe,Developed,2015,3.7,4.3,49.384,Bajo,9.62,88,87,25.2,96,97,0.05,84776,Alto,8.28,0.4,0.3,13.4,Alto,82.9
Syrian Arab Republic,Middle East,Developing,2000,19.6,23,122.6915,Bajo,0.93,79,80,26.9,86,84,0.13,1341,Bajo,16.41,6.8,6.6,4.6,Bajo,73.1
Syrian Arab Republic,Middle East,Developing,2001,18.9,22.1,121.421,Bajo,0.95,80,83,27,83,82,0.13,1326,Bajo,16.77,6.7,6.5,4.8,Bajo,73.4
Syrian Arab Republic,Middle East,Developing,2002,18.2,21.4,120.151,Bajo,0.9,80,84,27,86,84,0.13,1353,Bajo,17.08,6.6,6.5,4.7,Bajo,73.7
Syrian Arab Republic,Middle East,Developing,2003,17.7,20.7,118.895,Bajo,0.86,81,83,27.1,85,83,0.13,1423,Bajo,17.42,6.6,6.4,5.1,Bajo,74
Syrian Arab Republic,Middle East,Developing,2004,17.2,20.1,117.639,Bajo,0.61,82,82,27.2,84,81,0.13,1486,Bajo,17.83,6.5,6.3,5.4,Bajo,74.3
Syrian Arab Republic,Middle East,Developing,2005,16.8,19.7,116.383,Bajo,0.79,83,81,27.3,83,80,0.13,1532,Bajo,18.36,6.5,6.3,5.8,Bajo,74.4
Syrian Arab Republic,Middle East,Developing,2006,16.5,19.3,115.127,Bajo,0.75,83,81,27.4,83,80,0.13,1550,Bajo,19.06,6.4,6.3,6.2,Medio,74.4
Syrian Arab Republic,Middle East,Developing,2007,16.3,19.1,113.8705,Bajo,0.74,83,81,27.5,83,80,0.13,1571,Bajo,19.88,6.4,6.2,6.5,Medio,74.2
Syrian Arab Republic,Middle East,Developing,2008,16.2,18.9,128.9725,Medio,0.75,83,81,27.5,83,79,0.13,1579,Bajo,20.66,6.4,6.2,6.3,Medio,73.6
Syrian Arab Republic,Middle East,Developing,2009,16.1,18.8,144.074,Medio,0.76,84,82,27.6,83,80,0.13,1629,Bajo,21.21,6.4,6.2,6.6,Medio,72.9
Syrian Arab Republic,Middle East,Developing,2010,16.2,18.9,159.176,Medio,0.77,84,82,27.7,83,80,0.13,1701,Bajo,21.36,6.4,6.1,6.3,Medio,72.1
Syrian Arab Republic,Middle East,Developing,2011,16.7,20.1,174.2775,Medio,0.6,66,71,27.8,60,72,0.13,1773,Bajo,21.08,6.3,6.1,6.3,Medio,71.3
Syrian Arab Republic,Middle East,Developing,2012,23.4,37,189.3795,Medio,0.21,43,53,27.9,47,45,0.13,1347,Bajo,20.44,6.3,6.1,6.3,Medio,70.6
Syrian Arab Republic,Middle East,Developing,2013,26.8,45.3,185.622,Medio,0.15,71,51,28,50,41,0.13,1037,Bajo,19.58,6.3,6.1,6.3,Medio,70
Syrian Arab Republic,Middle East,Developing,2014,27.7,47,181.864,Medio,0.19,47,49,28.1,52,43,0.13,973,Bajo,18.71,6.3,6.1,5.6,Bajo,69.8
Syrian Arab Republic,Middle East,Developing,2015,25.6,41.6,178.1065,Medio,0.23,41,47,28.2,50,41,0.13,979,Bajo,18,6.3,6.1,5.1,Bajo,69.9
Tajikistan,Asia,Developing,2000,67.6,83.6,178.7895,Medio,0.81,52,59,24.1,86,83,0.01,434,Bajo,6.22,4.2,4.1,10.6,Alto,62
Tajikistan,Asia,Developing,2001,62.9,77.2,173.3405,Medio,0.8,59,72,24.2,84,85,0.01,468,Bajo,6.32,4.1,4.1,10.6,Alto,62.8
Tajikistan,Asia,Developing,2002,58.4,71,167.8915,Medio,0.8,39,93,24.3,84,85,0.01,510,Bajo,6.43,4,4,10.6,Alto,63.7
Tajikistan,Asia,Developing,2003,54.2,65.2,164.6845,Medio,0.74,58,94,24.4,82,85,0.02,556,Bajo,6.54,4,4,10.6,Alto,64.5
Tajikistan,Asia,Developing,2004,50.4,60.1,161.477,Medio,0.7,81,98,24.5,82,86,0.03,602,Bajo,6.66,3.9,3.9,10.5,Alto,65.3
Tajikistan,Asia,Developing,2005,47,55.6,158.27,Medio,0.65,81,92,24.6,79,84,0.05,631,Bajo,6.79,3.8,3.9,10.5,Alto,66.1
Tajikistan,Asia,Developing,2006,44.1,51.9,155.062,Medio,0.56,88,96,24.7,76,83,0.07,662,Bajo,6.92,3.8,3.9,10.5,Alto,66.8
Tajikistan,Asia,Developing,2007,41.7,48.8,151.8545,Medio,0.54,84,90,24.8,85,86,0.1,699,Bajo,7.06,3.8,3.8,10.5,Alto,67.4
Tajikistan,Asia,Developing,2008,39.7,46.3,149.14,Medio,0.56,86,87,25,87,86,0.13,739,Bajo,7.21,3.8,3.8,11,Alto,67.9
Tajikistan,Asia,Developing,2009,38.1,44.3,146.4255,Medio,0.66,93,93,25.1,93,93,0.17,752,Bajo,7.36,3.7,3.8,10.9,Alto,68.4
Tajikistan,Asia,Developing,2010,36.9,42.7,143.711,Medio,0.68,93,95,25.2,95,93,0.23,783,Bajo,7.53,3.7,3.8,10.9,Alto,68.7
Tajikistan,Asia,Developing,2011,35.8,41.4,140.997,Medio,0.71,96,96,25.4,97,96,0.17,823,Bajo,7.7,3.7,3.7,10.8,Alto,69.1
Tajikistan,Asia,Developing,2012,35,40.3,138.2825,Medio,0.77,94,97,25.5,96,94,0.14,865,Bajo,7.87,3.6,3.7,10.7,Alto,69.3
Tajikistan,Asia,Developing,2013,34.2,39.4,137.093,Medio,0.8,96,92,25.6,97,96,0.12,907,Bajo,8.06,3.6,3.7,10.7,Alto,69.6
Tajikistan,Asia,Developing,2014,33.4,38.4,135.904,Medio,0.83,97,98,25.8,94,97,0.11,945,Bajo,8.25,3.6,3.7,10.6,Alto,69.9
Tajikistan,Asia,Developing,2015,32.6,37.5,134.715,Medio,0.92,96,94,25.9,96,96,0.11,978,Bajo,8.45,3.6,3.7,10.5,Alto,70.1
Tanzania,Africa,Developing,2000,78.9,129.7,449.9005,Alto,5.96,92,64,22.1,64,79,4.43,568,Bajo,33.5,8.3,8.3,4.2,Bajo,50.8
Tanzania,Africa,Developing,2001,74.4,121.9,448.1755,Alto,6.25,93,64,22.2,65,87,4.25,587,Bajo,34.39,8.2,8.1,4.3,Bajo,51.4
Tanzania,Africa,Developing,2002,69.9,114,446.4505,Alto,5.14,89,64,22.2,91,89,4.03,611,Bajo,35.33,8,8,4.3,Bajo,52.1
Tanzania,Africa,Developing,2003,65.6,106.5,429.3055,Alto,3.45,95,64,22.3,97,95,3.79,634,Bajo,36.34,7.9,7.9,4.4,Bajo,52.9
Tanzania,Africa,Developing,2004,61.9,99.9,412.161,Alto,5.69,95,64,22.4,95,95,3.61,663,Bajo,37.38,7.8,7.8,4.5,Bajo,53.6
Tanzania,Africa,Developing,2005,58.5,93.9,395.016,Alto,5.74,90,64,22.5,91,90,3.41,692,Bajo,38.45,7.7,7.6,4.8,Bajo,54.3
Tanzania,Africa,Developing,2006,55.8,88.8,377.871,Alto,6.09,90,64,22.5,91,90,3.27,717,Bajo,39.55,7.6,7.5,4.8,Bajo,55.1
Tanzania,Africa,Developing,2007,52.9,83.8,360.726,Alto,6.89,83,64,22.6,88,83,2.99,745,Bajo,40.68,7.5,7.4,4.9,Bajo,55.9
Tanzania,Africa,Developing,2008,51,79.6,345.9945,Alto,4.96,86,64,22.7,89,86,2.76,765,Bajo,41.85,7.3,7.3,5,Bajo,56.8
Tanzania,Africa,Developing,2009,48.7,75.4,331.2625,Alto,6.26,85,64,22.7,88,85,2.59,782,Bajo,43.07,7.2,7.2,5,Bajo,57.7
Tanzania,Africa,Developing,2010,47.1,71.9,316.531,Alto,6.95,91,64,22.8,94,91,2.48,808,Bajo,44.35,7.1,7.1,5.1,Bajo,58.6
Tanzania,Africa,Developing,2011,45.5,68.4,301.7985,Alto,7.09,90,64,22.9,88,90,2.4,845,Bajo,45.67,7,6.9,5.1,Bajo,59.5
Tanzania,Africa,Developing,2012,44,65.3,287.067,Alto,6.22,92,64,22.9,90,92,2.32,857,Bajo,47.05,6.9,6.8,5.5,Bajo,60.5
Tanzania,Africa,Developing,2013,43,62.7,271.267,Alto,6.71,91,64,23,91,91,2.19,888,Bajo,48.48,6.8,6.7,5.5,Bajo,61.4
Tanzania,Africa,Developing,2014,41.9,59.9,255.4665,Alto,7.43,97,64,23.1,97,97,2.12,920,Bajo,49.96,6.8,6.6,5.6,Bajo,62.3
Tanzania,Africa,Developing,2015,40.9,58.1,239.667,Alto,7.86,98,64,23.1,96,98,2.01,948,Bajo,51.48,6.7,6.5,5.8,Bajo,63.1
Thailand,Asia,Developing,2000,18.7,22,197.392,Medio,5.81,95,99,22.9,97,97,0.66,3518,Medio,62.95,9.4,9.7,6.1,Bajo,70.6
Thailand,Asia,Developing,2001,17.8,20.9,196.2075,Medio,5.84,95,86,23,97,96,0.6,3605,Medio,63.54,9.3,9.6,6.3,Medio,70.8
Thailand,Asia,Developing,2002,17,19.9,195.0225,Medio,5.86,95,89,23,97,96,0.53,3795,Medio,64.07,9.2,9.5,6.5,Medio,71.1
Thailand,Asia,Developing,2003,16.2,18.9,189.8,Medio,6.07,96,92,23.1,98,98,0.47,4038,Medio,64.55,9.1,9.3,6.7,Medio,71.4
Thailand,Asia,Developing,2004,15.5,18,184.5775,Medio,6.1,96,95,23.2,98,98,0.42,4263,Medio,65,9,9.2,6.8,Medio,71.7
Thailand,Asia,Developing,2005,14.8,17.2,179.3555,Medio,6.19,96,95,23.3,98,98,0.37,4412,Medio,65.42,8.9,9.1,7,Medio,72.1
Thailand,Asia,Developing,2006,14.1,16.4,174.1335,Medio,6.1,96,94,23.4,98,98,0.33,4604,Medio,65.81,8.7,8.9,7,Medio,72.5
Thailand,Asia,Developing,2007,13.4,15.6,168.9115,Medio,6.12,96,94,23.5,98,98,0.3,4827,Medio,66.18,8.6,8.8,7.1,Medio,72.9
Thailand,Asia,Developing,2008,12.8,14.9,165.9995,Medio,7.54,98,91,23.6,99,99,0.27,4884,Medio,66.53,8.5,8.6,7.3,Medio,73.3
Thailand,Asia,Developing,2009,12.2,14.2,163.0875,Medio,6.74,98,91,23.7,99,99,0.25,4826,Medio,66.87,8.3,8.5,7.5,Medio,73.8
Thailand,Asia,Developing,2010,11.7,13.6,160.1755,Medio,6.19,98,91,23.8,99,99,0.23,5164,Medio,67.2,8.2,8.3,7.7,Medio,74.2
Thailand,Asia,Developing,2011,11.2,13,157.2635,Medio,6.61,98,91,23.9,99,99,0.22,5182,Medio,67.52,8.1,8.2,7.5,Medio,74.6
Thailand,Asia,Developing,2012,10.6,12.4,154.351,Medio,7.1,98,91,24,99,99,0.2,5531,Medio,67.84,8,8.1,7.7,Medio,75
Thailand,Asia,Developing,2013,10.2,11.8,152.5305,Medio,6.89,99,94,24.1,99,99,0.19,5654,Medio,68.14,7.9,7.9,7.5,Medio,75.4
Thailand,Asia,Developing,2014,9.7,11.3,150.71,Medio,6.91,99,94,24.2,99,99,0.17,5685,Medio,68.44,7.8,7.8,7.6,Medio,75.7
Thailand,Asia,Developing,2015,9.3,10.8,148.889,Medio,6.95,99,95,24.3,99,99,0.16,5840,Medio,68.71,7.7,7.7,7.6,Medio,76.1
Timor-Leste,Oceania,Developing,2000,84.5,107.7,268.989,Alto,0.5,75,64,19.9,50,55,0.03,942,Bajo,0.88,12.2,12.2,2.8,Bajo,59
Timor-Leste,Oceania,Developing,2001,80.6,102.1,259.1975,Alto,0.5,75,64,20,50,55,0.04,1075,Bajo,0.9,12.1,12.2,2.8,Bajo,59.9
Timor-Leste,Oceania,Developing,2002,76.8,96.5,249.406,Alto,0.48,75,64,20,38,54,0.04,980,Bajo,0.92,12.1,12.1,2.9,Bajo,60.9
Timor-Leste,Oceania,Developing,2003,73,91.2,234.413,Alto,0.44,75,64,20.1,55,55,0.05,934,Bajo,0.95,12.1,12.1,3,Bajo,61.9
Timor-Leste,Oceania,Developing,2004,69.3,86,219.4205,Alto,0.39,75,64,20.2,57,57,0.05,913,Bajo,0.97,12,12,3.1,Bajo,62.9
Timor-Leste,Oceania,Developing,2005,65.7,80.9,204.4285,Medio,0.35,76,64,20.3,55,55,0.05,919,Bajo,1,12,11.9,3.3,Bajo,63.9
Timor-Leste,Oceania,Developing,2006,62.1,76.1,189.4355,Medio,0.039,75,64,20.3,62,63,0.06,862,Bajo,1.02,11.9,11.9,3.4,Bajo,64.8
Timor-Leste,Oceania,Developing,2007,58.8,71.6,174.443,Medio,0.046,74,64,20.4,70,70,0.06,933,Bajo,1.04,11.8,11.8,3.5,Bajo,65.6
Timor-Leste,Oceania,Developing,2008,56,67.7,171.0075,Medio,0.062,79,64,20.5,79,79,0.07,1020,Bajo,1.06,11.7,11.7,4,Bajo,66.3
Timor-Leste,Oceania,Developing,2009,53.6,64.4,167.5715,Medio,0.085,72,64,20.6,78,72,0.07,1104,Bajo,1.07,11.6,11.6,4.4,Bajo,66.8
Timor-Leste,Oceania,Developing,2010,51.4,61.5,164.1365,Medio,0.1,72,64,20.7,72,72,0.08,1186,Bajo,1.09,11.5,11.5,4.4,Bajo,67.2
Timor-Leste,Oceania,Developing,2011,49.4,58.8,160.701,Medio,0.44,67,64,20.8,66,67,0.08,1234,Bajo,1.11,11.3,11.4,4.5,Bajo,67.5
Timor-Leste,Oceania,Developing,2012,47.5,56.3,157.265,Medio,0.48,83,64,20.9,83,83,0.09,1271,Bajo,1.13,11.2,11.3,4.5,Bajo,67.7
Timor-Leste,Oceania,Developing,2013,45.9,54.2,154.7555,Medio,0.48,82,64,21,82,82,0.09,1287,Bajo,1.15,11.1,11.2,4.5,Bajo,68
Timor-Leste,Oceania,Developing,2014,44.3,52.1,152.246,Medio,0.41,77,64,21.1,76,77,0.1,1321,Bajo,1.17,10.9,11.1,4.5,Bajo,68.2
Timor-Leste,Oceania,Developing,2015,42.8,50.2,149.7365,Medio,0.41,76,64,21.2,75,76,0.1,1333,Bajo,1.2,10.9,11.1,4.5,Bajo,68.5
Togo,Africa,Developing,2000,75.7,119.9,331.9545,Alto,1.08,81,64,22,63,64,2.97,506,Bajo,4.92,9.4,9.3,4,Bajo,53.5
Togo,Africa,Developing,2001,73.7,116.4,333.336,Alto,0.88,81,64,22.1,51,50,2.66,496,Bajo,5.06,9.2,9.1,4,Bajo,53.6
Togo,Africa,Developing,2002,71.8,112.9,334.717,Alto,0.86,81,64,22.2,58,59,2.34,501,Bajo,5.2,9,8.9,4.1,Bajo,53.7
Togo,Africa,Developing,2003,69.9,109.5,333.358,Alto,0.89,81,64,22.4,72,72,2.13,522,Bajo,5.33,8.8,8.7,4.1,Bajo,53.9
Togo,Africa,Developing,2004,68,106.3,331.999,Alto,1.61,81,64,22.5,71,71,1.93,504,Bajo,5.47,8.6,8.5,4.2,Bajo,54.2
Togo,Africa,Developing,2005,66.3,103.1,330.64,Alto,1.84,81,64,22.6,80,82,1.78,468,Bajo,5.61,8.4,8.3,4.2,Bajo,54.6
Togo,Africa,Developing,2006,64.6,100.1,329.281,Alto,2.01,80,64,22.7,85,84,1.66,468,Bajo,5.76,8.1,8,4.3,Bajo,55.1
Togo,Africa,Developing,2007,62.9,97.3,327.9225,Alto,1.52,81,64,22.8,72,82,1.56,450,Bajo,5.92,7.9,7.8,4.3,Bajo,55.6
Togo,Africa,Developing,2008,61.4,94.4,318.7475,Alto,1.44,82,64,22.9,80,81,1.45,456,Bajo,6.08,7.7,7.6,4.3,Bajo,56.2
Togo,Africa,Developing,2009,59.8,91.7,309.5725,Alto,1.16,78,64,23,78,78,1.28,468,Bajo,6.25,7.5,7.4,4.3,Bajo,56.8
Togo,Africa,Developing,2010,58.3,89,300.397,Alto,1.26,83,64,23.1,83,83,1.19,483,Bajo,6.42,7.3,7.2,4.3,Bajo,57.5
Togo,Africa,Developing,2011,56.7,86.2,291.222,Alto,1.12,85,64,23.2,85,85,0.97,501,Bajo,6.6,7.1,7,4.4,Bajo,58.1
Togo,Africa,Developing,2012,55.2,83.5,282.047,Alto,1.13,84,64,23.2,84,84,0.87,519,Bajo,6.77,7,6.8,4.4,Bajo,58.7
Togo,Africa,Developing,2013,53.7,80.9,278.601,Alto,1.21,84,64,23.3,84,84,0.79,537,Bajo,6.95,6.8,6.6,4.5,Bajo,59.2
Togo,Africa,Developing,2014,52.2,78.3,275.155,Alto,1.25,87,64,23.4,82,87,0.72,554,Bajo,7.14,6.6,6.4,4.7,Bajo,59.6
Togo,Africa,Developing,2015,50.8,75.9,271.709,Alto,1.36,88,64,23.5,82,88,0.72,571,Bajo,7.32,6.5,6.2,4.7,Bajo,59.9
Tonga,Oceania,Developing,2000,14.5,16.9,158.283,Medio,1.22,93,97,31.2,95,91,0.17,3672,Medio,0.1,0.1,0.1,9.1,Medio,69.7
Tonga,Oceania,Developing,2001,14.2,16.5,156.677,Medio,1.34,91,98,31.3,95,89,0.17,3790,Medio,0.1,0.1,0.1,9.1,Medio,69.7
Tonga,Oceania,Developing,2002,13.8,16,155.0705,Medio,1.5,88,98,31.4,90,84,0.17,3952,Medio,0.1,0.1,0.1,9.1,Medio,69.8
Tonga,Oceania,Developing,2003,13.4,15.6,153.4715,Medio,1.79,85,96,31.4,98,90,0.17,4020,Medio,0.1,0.1,0.1,9.2,Medio,69.8
Tonga,Oceania,Developing,2004,13,15.1,151.8725,Medio,1.79,99,99,31.5,99,90,0.17,3899,Medio,0.1,0.1,0.1,9.2,Medio,69.8
Tonga,Oceania,Developing,2005,12.7,14.7,150.2735,Medio,1.89,89,98,31.6,99,89,0.17,3875,Medio,0.1,0.1,0.1,9.2,Medio,69.8
Tonga,Oceania,Developing,2006,12.3,14.3,148.674,Medio,1.79,89,99,31.6,99,88,0.17,3839,Medio,0.1,0.1,0.1,9.4,Medio,69.9
Tonga,Oceania,Developing,2007,12,14,147.075,Medio,2.05,87,99,31.7,99,87,0.17,3817,Medio,0.1,0.1,0.1,9.8,Alto,69.9
Tonga,Oceania,Developing,2008,11.8,13.7,145.4525,Medio,1.1,84,98,31.7,99,86,0.17,3967,Medio,0.1,0.1,0.1,10.1,Alto,69.9
Tonga,Oceania,Developing,2009,11.5,13.4,143.8305,Medio,1.08,84,98,31.8,99,84,0.17,3742,Medio,0.1,0.1,0.1,10.4,Alto,70
Tonga,Oceania,Developing,2010,11.3,13.2,142.208,Medio,1.24,82,98,31.8,99,82,0.17,3769,Medio,0.1,0.1,0.1,10.7,Alto,70.1
Tonga,Oceania,Developing,2011,11.1,12.9,140.5855,Medio,0.93,82,99,31.9,99,82,0.17,4043,Medio,0.1,0.1,0.1,10.9,Alto,70.1
Tonga,Oceania,Developing,2012,11,12.8,138.9635,Medio,0.22,77,95,31.9,95,77,0.17,4108,Medio,0.1,0.1,0.1,10.9,Alto,70.2
Tonga,Oceania,Developing,2013,10.9,12.6,137.313,Medio,0.22,82,99,32,99,82,0.17,4160,Medio,0.1,0.1,0.1,11,Alto,70.3
Tonga,Oceania,Developing,2014,10.8,12.5,135.663,Medio,0.28,98,92,32.1,98,80,0.17,4276,Medio,0.1,0.1,0.1,11.1,Alto,70.4
Tonga,Oceania,Developing,2015,10.7,12.4,134.0135,Medio,0.23,78,99,32.1,96,78,0.17,4336,Medio,0.1,0.1,0.1,11.2,Alto,70.5
Trinidad and Tobago,Central America and Caribbean,Developing,2000,24.7,27.9,193.695,Medio,4.81,83,77,25.9,90,90,0.4,10669,Alto,1.27,6.7,7.2,9.2,Medio,69.4
Trinidad and Tobago,Central America and Caribbean,Developing,2001,24.5,27.7,191.866,Medio,4.7,86,80,26,91,91,0.4,11074,Alto,1.27,6.6,7.1,9.3,Medio,69.7
Trinidad and Tobago,Central America and Caribbean,Developing,2002,24.3,27.4,190.037,Medio,5.25,88,77,26.1,96,96,0.4,11901,Alto,1.28,6.5,7,9.4,Medio,69.9
Trinidad and Tobago,Central America and Caribbean,Developing,2003,23.9,27,188.848,Medio,5.44,76,73,26.2,91,91,0.4,13552,Alto,1.28,6.4,6.9,9.5,Medio,70.2
Trinidad and Tobago,Central America and Caribbean,Developing,2004,23.5,26.4,187.6595,Medio,5.52,94,78,26.4,94,94,0.4,14556,Alto,1.29,6.3,6.8,9.8,Alto,70.4
Trinidad and Tobago,Central America and Caribbean,Developing,2005,23,25.9,186.471,Medio,5.75,95,84,26.5,95,95,0.4,15383,Alto,1.3,6.3,6.7,10,Alto,70.7
Trinidad and Tobago,Central America and Caribbean,Developing,2006,22.4,25.2,185.282,Medio,6.05,89,78,26.6,89,92,0.4,17334,Alto,1.3,6.2,6.6,9.9,Alto,71
Trinidad and Tobago,Central America and Caribbean,Developing,2007,21.7,24.4,184.093,Medio,6.03,89,87,26.7,90,88,0.4,18076,Alto,1.31,6.1,6.5,10.5,Alto,71.2
